invoice_id,branch,city,customer_type,gender,product_line,unit_price,date,time,payment,quantity,tax_5_percent,total,cogs,gross_income,gross_margin_percentage,rating
291-32-1427,B,Mandalay,Member,Male,Fashion accessories,21.94,2019-03-05,12:29,Ewallet,5,5.485,115.185,109.7,5.485,4.7619,5.3
371-85-5789,B,Mandalay,Normal,Male,Health and beauty,87.98,2019-03-05,10:40,Ewallet,3,13.197,277.137,263.94,13.197,4.7619,5.1
733-01-9107,B,Mandalay,Normal,Male,Home and lifestyle,82.7,2019-03-05,18:14,Cash,6,24.81,521.01,496.2,24.81,4.7619,7.4
102-77-2261,C,Naypyitaw,Member,Male,Health and beauty,65.31,2019-03-05,18:02,Credit card,7,22.8585,480.029,457.17,22.8585,4.7619,4.2
174-64-0215,B,Mandalay,Normal,Male,Sports and travel,69.74,2019-03-05,17:49,Credit card,10,34.87,732.27,697.4,34.87,4.7619,8.9
793-10-3222,B,Mandalay,Member,Female,Health and beauty,41.06,2019-03-05,13:30,Credit card,6,12.318,258.678,246.36,12.318,4.7619,8.3
783-09-1637,B,Mandalay,Normal,Female,Sports and travel,67.43,2019-03-06,18:13,Ewallet,5,16.8575,354.008,337.15,16.8575,4.7619,6.3
468-01-2051,B,Mandalay,Normal,Male,Food and beverages,62.08,2019-03-06,13:46,Ewallet,7,21.728,456.288,434.56,21.728,4.7619,5.4
715-20-1673,B,Mandalay,Normal,Male,Electronic accessories,28.38,2019-03-06,20:57,Cash,5,7.095,148.995,141.9,7.095,4.7619,9.4
149-15-7606,B,Mandalay,Member,Male,Sports and travel,37.32,2019-03-06,15:31,Ewallet,9,16.794,352.674,335.88,16.794,4.7619,5.1
883-69-1285,B,Mandalay,Member,Male,Fashion accessories,49.92,2019-03-06,11:55,Credit card,2,4.992,104.832,99.84,4.992,4.7619,7.0
254-31-0042,A,Yangon,Member,Male,Electronic accessories,21.5,2019-03-06,12:46,Credit card,9,9.675,203.175,193.5,9.675,4.7619,7.8
523-38-0215,C,Naypyitaw,Normal,Male,Home and lifestyle,37.0,2019-03-06,13:29,Credit card,1,1.85,38.85,37.0,1.85,4.7619,7.9
802-70-5316,A,Yangon,Member,Female,Sports and travel,92.13,2019-03-06,20:34,Cash,6,27.639,580.419,552.78,27.639,4.7619,8.3
262-47-2794,B,Mandalay,Member,Male,Home and lifestyle,71.86,2019-03-06,15:07,Credit card,8,28.744,603.624,574.88,28.744,4.7619,6.2
199-75-8169,A,Yangon,Member,Male,Sports and travel,15.81,2019-03-06,12:27,Credit card,10,7.905,166.005,158.1,7.905,4.7619,8.6
885-17-6250,A,Yangon,Normal,Female,Health and beauty,79.74,2019-03-06,10:36,Ewallet,1,3.987,83.727,79.74,3.987,4.7619,7.3
748-45-2862,A,Yangon,Member,Female,Home and lifestyle,28.31,2019-03-07,18:35,Cash,4,5.662,118.902,113.24,5.662,4.7619,8.2
242-55-6721,B,Mandalay,Normal,Male,Home and lifestyle,16.16,2019-03-07,11:49,Ewallet,2,1.616,33.936,32.32,1.616,4.7619,6.5
598-47-9715,C,Naypyitaw,Normal,Male,Electronic accessories,84.07,2019-03-07,16:54,Ewallet,4,16.814,353.094,336.28,16.814,4.7619,4.4
307-85-2293,B,Mandalay,Normal,Male,Home and lifestyle,50.28,2019-03-07,13:58,Ewallet,5,12.57,263.97,251.4,12.57,4.7619,9.7
399-69-4630,C,Naypyitaw,Normal,Male,Electronic accessories,22.21,2019-03-07,10:23,Credit card,6,6.663,139.923,133.26,6.663,4.7619,8.6
471-41-2823,C,Naypyitaw,Normal,Male,Food and beverages,99.79,2019-03-07,20:37,Ewallet,2,9.979,209.559,199.58,9.979,4.7619,8.0
423-64-4619,A,Yangon,Member,Female,Health and beauty,15.55,2019-03-07,13:12,Cash,9,6.9975,146.947,139.95,6.9975,4.7619,5.0
643-38-7867,A,Yangon,Normal,Male,Home and lifestyle,97.94,2019-03-07,11:44,Ewallet,1,4.897,102.837,97.94,4.897,4.7619,6.9
821-07-3596,C,Naypyitaw,Normal,Female,Fashion accessories,16.45,2019-03-07,14:53,Ewallet,4,3.29,69.09,65.8,3.29,4.7619,5.6
483-71-1164,C,Naypyitaw,Normal,Female,Health and beauty,81.3,2019-03-08,16:43,Ewallet,6,24.39,512.19,487.8,24.39,4.7619,5.3
594-34-4444,A,Yangon,Normal,Male,Electronic accessories,97.16,2019-03-08,20:38,Ewallet,1,4.858,102.018,97.16,4.858,4.7619,7.2
345-08-4992,A,Yangon,Normal,Male,Home and lifestyle,33.99,2019-03-08,15:37,Credit card,6,10.197,214.137,203.94,10.197,4.7619,7.7
574-57-9721,C,Naypyitaw,Normal,Male,Food and beverages,43.27,2019-03-08,16:53,Ewallet,2,4.327,90.867,86.54,4.327,4.7619,5.7
364-33-8584,B,Mandalay,Member,Female,Food and beverages,17.63,2019-03-08,15:27,Cash,5,4.4075,92.5575,88.15,4.4075,4.7619,8.5
458-41-1477,C,Naypyitaw,Normal,Female,Health and beauty,46.26,2019-03-08,17:11,Credit card,6,13.878,291.438,277.56,13.878,4.7619,9.5
549-96-4200,C,Naypyitaw,Member,Male,Food and beverages,17.04,2019-03-08,20:15,Ewallet,4,3.408,71.568,68.16,3.408,4.7619,7.0
632-90-0281,C,Naypyitaw,Normal,Female,Fashion accessories,37.55,2019-03-08,20:01,Credit card,10,18.775,394.275,375.5,18.775,4.7619,9.3
226-31-3081,C,Naypyitaw,Normal,Female,Electronic accessories,15.28,2019-03-08,10:29,Cash,5,3.82,80.22,76.4,3.82,4.7619,9.6
325-77-6186,A,Yangon,Member,Female,Home and lifestyle,90.65,2019-03-08,10:53,Ewallet,10,45.325,951.825,906.5,45.325,4.7619,7.3
563-91-7120,A,Yangon,Normal,Female,Fashion accessories,61.77,2019-03-08,13:21,Cash,5,15.4425,324.293,308.85,15.4425,4.7619,6.7
219-22-9386,B,Mandalay,Member,Male,Sports and travel,99.96,2019-03-09,17:26,Credit card,9,44.982,944.622,899.64,44.982,4.7619,4.2
277-35-5865,C,Naypyitaw,Member,Female,Food and beverages,98.97,2019-03-09,11:23,Cash,9,44.5365,935.266,890.73,44.5365,4.7619,6.7
132-32-9879,B,Mandalay,Member,Female,Electronic accessories,93.96,2019-03-09,18:00,Cash,4,18.792,394.632,375.84,18.792,4.7619,9.5
127-47-6963,A,Yangon,Normal,Male,Health and beauty,51.71,2019-03-09,13:53,Credit card,4,10.342,217.182,206.84,10.342,4.7619,9.8
268-27-6179,B,Mandalay,Member,Female,Fashion accessories,56.47,2019-03-09,14:57,Ewallet,8,22.588,474.348,451.76,22.588,4.7619,7.3
841-35-6630,C,Naypyitaw,Normal,Female,Electronic accessories,75.91,2019-03-09,18:21,Cash,6,22.773,478.233,455.46,22.773,4.7619,8.7
652-43-6591,A,Yangon,Normal,Female,Fashion accessories,97.29,2019-03-09,13:18,Credit card,8,38.916,817.236,778.32,38.916,4.7619,6.2
616-87-0016,B,Mandalay,Normal,Male,Fashion accessories,95.54,2019-03-09,14:36,Credit card,7,33.439,702.219,668.78,33.439,4.7619,9.6
299-29-0180,B,Mandalay,Member,Female,Home and lifestyle,52.18,2019-03-09,10:54,Cash,7,18.263,383.523,365.26,18.263,4.7619,9.3
529-56-3974,B,Mandalay,Member,Male,Electronic accessories,25.51,2019-03-09,17:03,Cash,4,5.102,107.142,102.04,5.102,4.7619,6.8
815-11-1168,A,Yangon,Member,Male,Food and beverages,99.78,2019-03-09,19:09,Cash,5,24.945,523.845,498.9,24.945,4.7619,5.4
360-39-5055,C,Naypyitaw,Member,Male,Sports and travel,48.91,2019-03-09,10:17,Cash,5,12.2275,256.777,244.55,12.2275,4.7619,6.6
816-57-2053,A,Yangon,Normal,Male,Sports and travel,60.87,2019-03-09,12:37,Ewallet,2,6.087,127.827,121.74,6.087,4.7619,8.7
308-47-4913,A,Yangon,Member,Female,Sports and travel,52.26,2019-03-09,12:45,Credit card,10,26.13,548.73,522.6,26.13,4.7619,6.2
157-13-5295,A,Yangon,Member,Male,Health and beauty,51.94,2019-03-09,18:24,Ewallet,10,25.97,545.37,519.4,25.97,4.7619,6.5
489-64-4354,C,Naypyitaw,Normal,Male,Fashion accessories,16.28,2019-03-09,15:36,Cash,1,0.814,17.094,16.28,0.814,4.7619,5.0
668-90-8900,A,Yangon,Normal,Female,Home and lifestyle,93.69,2019-03-10,18:44,Credit card,7,32.7915,688.622,655.83,32.7915,4.7619,4.5
607-65-2441,C,Naypyitaw,Member,Male,Health and beauty,81.95,2019-03-10,12:39,Credit card,10,40.975,860.475,819.5,40.975,4.7619,6.0
790-29-1172,B,Mandalay,Normal,Female,Food and beverages,57.34,2019-03-10,18:59,Credit card,3,8.601,180.621,172.02,8.601,4.7619,7.9
596-42-3999,B,Mandalay,Normal,Male,Food and beverages,18.22,2019-03-10,14:04,Credit card,7,6.377,133.917,127.54,6.377,4.7619,6.6
696-90-2548,A,Yangon,Normal,Male,Sports and travel,25.84,2019-03-10,18:55,Ewallet,3,3.876,81.396,77.52,3.876,4.7619,6.6
239-48-4278,A,Yangon,Member,Male,Food and beverages,10.13,2019-03-10,19:35,Ewallet,7,3.5455,74.4555,70.91,3.5455,4.7619,8.3
453-12-7053,C,Naypyitaw,Normal,Male,Fashion accessories,45.74,2019-03-10,17:38,Credit card,3,6.861,144.081,137.22,6.861,4.7619,6.5
246-55-6923,C,Naypyitaw,Member,Female,Home and lifestyle,35.79,2019-03-10,15:06,Credit card,9,16.1055,338.216,322.11,16.1055,4.7619,5.1
745-74-0715,A,Yangon,Normal,Male,Electronic accessories,58.03,2019-03-10,20:46,Ewallet,2,5.803,121.863,116.06,5.803,4.7619,8.8
129-29-8530,A,Yangon,Member,Male,Sports and travel,62.62,2019-03-10,19:15,Ewallet,5,15.655,328.755,313.1,15.655,4.7619,7.0
189-17-4241,A,Yangon,Normal,Female,Fashion accessories,87.67,2019-03-10,12:17,Credit card,2,8.767,184.107,175.34,8.767,4.7619,7.7
156-20-0370,B,Mandalay,Normal,Female,Electronic accessories,25.45,2019-03-10,18:10,Credit card,1,1.2725,26.7225,25.45,1.2725,4.7619,5.1
689-16-9784,C,Naypyitaw,Normal,Male,Food and beverages,46.77,2019-03-11,13:37,Cash,6,14.031,294.651,280.62,14.031,4.7619,6.0
721-86-6247,A,Yangon,Normal,Female,Home and lifestyle,63.42,2019-03-11,12:55,Ewallet,8,25.368,532.728,507.36,25.368,4.7619,7.4
584-86-7256,C,Naypyitaw,Member,Male,Sports and travel,34.56,2019-03-11,16:07,Credit card,7,12.096,254.016,241.92,12.096,4.7619,7.3
892-05-6689,A,Yangon,Normal,Female,Home and lifestyle,28.32,2019-03-11,13:28,Ewallet,5,7.08,148.68,141.6,7.08,4.7619,6.2
214-30-2776,B,Mandalay,Member,Female,Electronic accessories,34.49,2019-03-11,19:44,Credit card,5,8.6225,181.072,172.45,8.6225,4.7619,9.0
656-95-9349,A,Yangon,Member,Female,Health and beauty,68.93,2019-03-11,11:03,Credit card,7,24.1255,506.635,482.51,24.1255,4.7619,4.6
319-50-3348,B,Mandalay,Normal,Female,Home and lifestyle,40.3,2019-03-11,15:30,Ewallet,2,4.03,84.63,80.6,4.03,4.7619,4.4
448-81-5016,A,Yangon,Normal,Male,Health and beauty,59.77,2019-03-11,12:01,Credit card,2,5.977,125.517,119.54,5.977,4.7619,5.8
749-81-8133,A,Yangon,Normal,Female,Fashion accessories,94.67,2019-03-11,12:04,Cash,4,18.934,397.614,378.68,18.934,4.7619,6.8
891-58-8335,B,Mandalay,Member,Female,Sports and travel,29.61,2019-03-11,15:53,Cash,7,10.3635,217.633,207.27,10.3635,4.7619,6.5
704-20-4138,C,Naypyitaw,Member,Female,Health and beauty,29.67,2019-03-11,18:58,Credit card,7,10.3845,218.074,207.69,10.3845,4.7619,8.1
427-45-9297,B,Mandalay,Member,Female,Home and lifestyle,40.73,2019-03-12,11:01,Ewallet,7,14.2555,299.366,285.11,14.2555,4.7619,5.4
253-12-6086,A,Yangon,Member,Female,Sports and travel,98.4,2019-03-12,12:43,Credit card,7,34.44,723.24,688.8,34.44,4.7619,8.7
565-17-3836,A,Yangon,Member,Female,Health and beauty,47.67,2019-03-12,14:21,Cash,4,9.534,200.214,190.68,9.534,4.7619,9.1
152-08-9985,B,Mandalay,Member,Male,Health and beauty,64.36,2019-03-12,12:09,Credit card,9,28.962,608.202,579.24,28.962,4.7619,8.6
719-76-3868,C,Naypyitaw,Member,Male,Food and beverages,94.26,2019-03-12,16:30,Cash,4,18.852,395.892,377.04,18.852,4.7619,8.6
266-20-6657,C,Naypyitaw,Member,Male,Food and beverages,55.04,2019-03-12,19:39,Ewallet,7,19.264,404.544,385.28,19.264,4.7619,5.2
545-46-3100,B,Mandalay,Member,Female,Electronic accessories,10.59,2019-03-12,13:52,Credit card,3,1.5885,33.3585,31.77,1.5885,4.7619,8.7
573-10-3877,B,Mandalay,Member,Male,Health and beauty,39.01,2019-03-12,16:46,Credit card,1,1.9505,40.9605,39.01,1.9505,4.7619,4.7
699-01-4164,C,Naypyitaw,Normal,Male,Health and beauty,41.5,2019-03-12,19:58,Credit card,4,8.3,174.3,166.0,8.3,4.7619,8.2
651-61-0874,C,Naypyitaw,Normal,Male,Home and lifestyle,46.22,2019-03-12,20:04,Credit card,4,9.244,194.124,184.88,9.244,4.7619,6.2
120-06-4233,C,Naypyitaw,Normal,Male,Electronic accessories,30.61,2019-03-12,20:36,Cash,6,9.183,192.843,183.66,9.183,4.7619,9.3
276-54-0879,B,Mandalay,Normal,Male,Sports and travel,97.74,2019-03-12,19:53,Ewallet,4,19.548,410.508,390.96,19.548,4.7619,6.4
655-85-5130,B,Mandalay,Member,Female,Fashion accessories,38.3,2019-03-13,19:22,Cash,4,7.66,160.86,153.2,7.66,4.7619,5.7
173-57-2300,C,Naypyitaw,Member,Male,Sports and travel,72.88,2019-03-13,12:51,Cash,2,7.288,153.048,145.76,7.288,4.7619,6.1
316-01-3952,A,Yangon,Normal,Female,Food and beverages,54.27,2019-03-13,14:16,Ewallet,5,13.5675,284.918,271.35,13.5675,4.7619,4.6
101-17-6199,A,Yangon,Normal,Male,Food and beverages,45.79,2019-03-13,19:44,Credit card,7,16.0265,336.556,320.53,16.0265,4.7619,7.0
336-78-2147,C,Naypyitaw,Member,Male,Home and lifestyle,63.91,2019-03-13,19:52,Credit card,8,25.564,536.844,511.28,25.564,4.7619,4.6
877-22-3308,A,Yangon,Member,Male,Health and beauty,15.87,2019-03-13,16:40,Cash,10,7.935,166.635,158.7,7.935,4.7619,5.8
137-74-8729,C,Naypyitaw,Normal,Female,Fashion accessories,12.19,2019-03-13,12:47,Ewallet,8,4.876,102.396,97.52,4.876,4.7619,6.8
686-41-0932,B,Mandalay,Normal,Female,Fashion accessories,34.7,2019-03-13,19:48,Ewallet,2,3.47,72.87,69.4,3.47,4.7619,8.2
585-03-5943,B,Mandalay,Normal,Male,Health and beauty,18.11,2019-03-13,11:46,Ewallet,10,9.055,190.155,181.1,9.055,4.7619,5.9
584-66-4073,C,Naypyitaw,Normal,Male,Fashion accessories,56.5,2019-03-13,15:45,Ewallet,1,2.825,59.325,56.5,2.825,4.7619,9.6
442-48-3607,A,Yangon,Member,Male,Food and beverages,23.48,2019-03-14,11:21,Credit card,2,2.348,49.308,46.96,2.348,4.7619,7.9
722-13-2115,C,Naypyitaw,Member,Male,Sports and travel,42.85,2019-03-14,15:36,Credit card,1,2.1425,44.9925,42.85,2.1425,4.7619,9.3
808-65-0703,C,Naypyitaw,Normal,Male,Home and lifestyle,35.47,2019-03-14,17:22,Credit card,4,7.094,148.974,141.88,7.094,4.7619,6.9
139-32-4183,A,Yangon,Member,Female,Sports and travel,97.48,2019-03-14,14:19,Ewallet,9,43.866,921.186,877.32,43.866,4.7619,7.4
115-99-4379,B,Mandalay,Member,Female,Fashion accessories,54.73,2019-03-14,19:02,Credit card,7,19.1555,402.266,383.11,19.1555,4.7619,8.5
189-52-0236,A,Yangon,Normal,Male,Electronic accessories,99.55,2019-03-14,12:07,Cash,7,34.8425,731.693,696.85,34.8425,4.7619,7.6
730-70-9830,C,Naypyitaw,Normal,Female,Home and lifestyle,70.11,2019-03-14,17:54,Ewallet,6,21.033,441.693,420.66,21.033,4.7619,5.2
457-12-0244,C,Naypyitaw,Member,Female,Sports and travel,35.22,2019-03-14,13:49,Ewallet,6,10.566,221.886,211.32,10.566,4.7619,6.5
558-80-4082,C,Naypyitaw,Normal,Male,Electronic accessories,27.85,2019-03-14,17:20,Ewallet,7,9.7475,204.697,194.95,9.7475,4.7619,6.0
122-61-9553,C,Naypyitaw,Normal,Female,Electronic accessories,51.32,2019-03-14,19:33,Cash,9,23.094,484.974,461.88,23.094,4.7619,5.6
379-17-6588,C,Naypyitaw,Normal,Male,Fashion accessories,59.61,2019-03-14,11:07,Cash,10,29.805,625.905,596.1,29.805,4.7619,5.3
499-27-7781,B,Mandalay,Normal,Female,Food and beverages,53.21,2019-03-14,16:45,Ewallet,8,21.284,446.964,425.68,21.284,4.7619,5.0
210-30-7976,B,Mandalay,Member,Female,Fashion accessories,22.32,2019-03-14,11:16,Ewallet,4,4.464,93.744,89.28,4.464,4.7619,4.1
174-75-0888,B,Mandalay,Normal,Male,Electronic accessories,21.58,2019-03-14,12:32,Cash,9,9.711,203.931,194.22,9.711,4.7619,7.3
169-52-4504,A,Yangon,Normal,Female,Electronic accessories,15.69,2019-03-14,14:13,Credit card,3,2.3535,49.4235,47.07,2.3535,4.7619,5.8
840-19-2096,C,Naypyitaw,Member,Male,Electronic accessories,87.91,2019-03-14,18:10,Ewallet,5,21.9775,461.527,439.55,21.9775,4.7619,4.4
628-90-8624,B,Mandalay,Member,Male,Health and beauty,82.58,2019-03-14,14:41,Cash,10,41.29,867.09,825.8,41.29,4.7619,5.0
373-09-4567,C,Naypyitaw,Normal,Male,Food and beverages,77.56,2019-03-14,20:35,Ewallet,10,38.78,814.38,775.6,38.78,4.7619,6.9
361-59-0574,B,Mandalay,Member,Male,Sports and travel,90.53,2019-03-15,14:48,Credit card,8,36.212,760.452,724.24,36.212,4.7619,6.5
542-41-0513,B,Mandalay,Member,Female,Electronic accessories,57.49,2019-03-15,11:57,Cash,4,11.498,241.458,229.96,11.498,4.7619,6.6
359-94-5395,B,Mandalay,Normal,Male,Health and beauty,92.78,2019-03-15,10:50,Credit card,1,4.639,97.419,92.78,4.639,4.7619,9.8
848-62-7243,A,Yangon,Normal,Male,Health and beauty,24.89,2019-03-15,15:36,Cash,9,11.2005,235.21,224.01,11.2005,4.7619,7.4
595-11-5460,A,Yangon,Normal,Male,Health and beauty,96.58,2019-03-15,10:12,Credit card,2,9.658,202.818,193.16,9.658,4.7619,5.1
510-09-5628,A,Yangon,Member,Female,Fashion accessories,19.66,2019-03-15,18:20,Credit card,10,9.83,206.43,196.6,9.83,4.7619,7.2
154-87-7367,C,Naypyitaw,Normal,Male,Home and lifestyle,65.26,2019-03-15,14:04,Ewallet,8,26.104,548.184,522.08,26.104,4.7619,6.3
585-11-6748,B,Mandalay,Member,Male,Sports and travel,96.8,2019-03-15,13:05,Cash,3,14.52,304.92,290.4,14.52,4.7619,5.3
605-83-1050,B,Mandalay,Normal,Male,Fashion accessories,27.18,2019-03-15,16:26,Ewallet,2,2.718,57.078,54.36,2.718,4.7619,4.3
760-54-1821,B,Mandalay,Normal,Male,Home and lifestyle,13.59,2019-03-15,10:26,Cash,9,6.1155,128.426,122.31,6.1155,4.7619,5.8
565-91-4567,B,Mandalay,Normal,Male,Health and beauty,10.75,2019-03-15,14:38,Ewallet,8,4.3,90.3,86.0,4.3,4.7619,6.2
273-16-6619,B,Mandalay,Normal,Male,Home and lifestyle,33.2,2019-03-15,12:20,Credit card,2,3.32,69.72,66.4,3.32,4.7619,4.4
701-69-8742,B,Mandalay,Normal,Male,Sports and travel,34.37,2019-03-16,10:11,Ewallet,10,17.185,360.885,343.7,17.185,4.7619,6.7
286-43-6208,C,Naypyitaw,Normal,Female,Food and beverages,87.8,2019-03-16,19:08,Cash,9,39.51,829.71,790.2,39.51,4.7619,9.2
210-74-9613,C,Naypyitaw,Normal,Male,Fashion accessories,97.26,2019-03-16,15:33,Ewallet,4,19.452,408.492,389.04,19.452,4.7619,6.8
575-30-8091,A,Yangon,Normal,Male,Sports and travel,72.5,2019-03-16,19:25,Ewallet,8,29.0,609.0,580.0,29.0,4.7619,9.2
727-17-0390,A,Yangon,Normal,Female,Food and beverages,63.61,2019-03-16,12:43,Ewallet,5,15.9025,333.953,318.05,15.9025,4.7619,4.8
578-80-7669,B,Mandalay,Normal,Male,Sports and travel,74.97,2019-03-16,16:58,Cash,1,3.7485,78.7185,74.97,3.7485,4.7619,5.6
711-31-1234,B,Mandalay,Normal,Female,Electronic accessories,95.64,2019-03-16,18:51,Cash,4,19.128,401.688,382.56,19.128,4.7619,7.9
290-68-2984,A,Yangon,Normal,Male,Home and lifestyle,23.75,2019-03-16,11:22,Cash,4,4.75,99.75,95.0,4.75,4.7619,5.2
617-15-4209,C,Naypyitaw,Member,Male,Health and beauty,15.37,2019-03-16,19:47,Cash,2,1.537,32.277,30.74,1.537,4.7619,7.2
320-32-8842,C,Naypyitaw,Member,Female,Food and beverages,22.62,2019-03-17,18:58,Cash,1,1.131,23.751,22.62,1.131,4.7619,6.4
642-30-6693,B,Mandalay,Normal,Female,Sports and travel,54.51,2019-03-17,13:54,Ewallet,6,16.353,343.413,327.06,16.353,4.7619,7.8
220-68-6701,A,Yangon,Normal,Female,Home and lifestyle,77.47,2019-03-17,16:36,Cash,4,15.494,325.374,309.88,15.494,4.7619,4.2
662-47-5456,C,Naypyitaw,Member,Male,Fashion accessories,35.19,2019-03-17,19:06,Credit card,10,17.595,369.495,351.9,17.595,4.7619,8.4
880-46-5796,A,Yangon,Member,Male,Sports and travel,76.92,2019-03-17,19:53,Ewallet,10,38.46,807.66,769.2,38.46,4.7619,5.6
152-03-4217,B,Mandalay,Normal,Female,Home and lifestyle,11.28,2019-03-17,11:55,Credit card,9,5.076,106.596,101.52,5.076,4.7619,4.3
263-87-5680,C,Naypyitaw,Member,Female,Home and lifestyle,28.53,2019-03-18,17:38,Ewallet,10,14.265,299.565,285.3,14.265,4.7619,7.8
256-58-3609,C,Naypyitaw,Member,Male,Fashion accessories,91.98,2019-03-18,15:29,Cash,1,4.599,96.579,91.98,4.599,4.7619,9.8
776-68-1096,B,Mandalay,Normal,Male,Home and lifestyle,44.12,2019-03-18,13:45,Credit card,3,6.618,138.978,132.36,6.618,4.7619,7.9
413-20-6708,C,Naypyitaw,Member,Female,Fashion accessories,51.47,2019-03-18,15:52,Ewallet,1,2.5735,54.0435,51.47,2.5735,4.7619,8.5
485-30-8700,A,Yangon,Normal,Female,Sports and travel,33.26,2019-03-18,16:10,Credit card,5,8.315,174.615,166.3,8.315,4.7619,4.2
420-04-7590,B,Mandalay,Normal,Male,Home and lifestyle,99.7,2019-03-18,11:29,Ewallet,3,14.955,314.055,299.1,14.955,4.7619,4.7
439-54-7422,A,Yangon,Normal,Female,Electronic accessories,51.19,2019-03-18,17:15,Credit card,4,10.238,214.998,204.76,10.238,4.7619,4.7
548-48-3156,A,Yangon,Member,Female,Food and beverages,83.34,2019-03-19,13:37,Cash,2,8.334,175.014,166.68,8.334,4.7619,7.6
898-04-2717,A,Yangon,Normal,Male,Fashion accessories,76.4,2019-03-19,15:49,Ewallet,9,34.38,721.98,687.6,34.38,4.7619,7.5
301-81-8610,B,Mandalay,Member,Male,Fashion accessories,25.42,2019-03-19,19:42,Credit card,8,10.168,213.528,203.36,10.168,4.7619,6.7
155-45-3814,C,Naypyitaw,Member,Female,Electronic accessories,88.55,2019-03-19,15:29,Ewallet,8,35.42,743.82,708.4,35.42,4.7619,4.7
593-08-5916,A,Yangon,Normal,Female,Fashion accessories,15.5,2019-03-19,15:23,Credit card,1,0.775,16.275,15.5,0.775,4.7619,7.4
318-81-2368,C,Naypyitaw,Normal,Female,Electronic accessories,46.2,2019-03-19,12:16,Cash,1,2.31,48.51,46.2,2.31,4.7619,6.3
574-22-5561,C,Naypyitaw,Member,Female,Fashion accessories,82.63,2019-03-19,17:08,Ewallet,10,41.315,867.615,826.3,41.315,4.7619,7.9
751-69-0068,C,Naypyitaw,Normal,Male,Sports and travel,99.24,2019-03-19,19:09,Ewallet,9,44.658,937.818,893.16,44.658,4.7619,9.0
737-88-5876,A,Yangon,Member,Male,Home and lifestyle,23.29,2019-03-19,11:52,Credit card,4,4.658,97.818,93.16,4.658,4.7619,5.9
850-41-9669,A,Yangon,Normal,Female,Electronic accessories,75.06,2019-03-19,13:25,Ewallet,9,33.777,709.317,675.54,33.777,4.7619,6.2
701-23-5550,B,Mandalay,Member,Male,Home and lifestyle,38.81,2019-03-19,13:40,Ewallet,4,7.762,163.002,155.24,7.762,4.7619,4.9
568-90-5112,C,Naypyitaw,Normal,Male,Health and beauty,66.14,2019-03-19,12:46,Credit card,4,13.228,277.788,264.56,13.228,4.7619,5.6
716-39-1409,B,Mandalay,Normal,Male,Health and beauty,30.35,2019-03-19,18:19,Cash,7,10.6225,223.072,212.45,10.6225,4.7619,8.0
728-88-7867,C,Naypyitaw,Member,Female,Home and lifestyle,75.53,2019-03-19,15:52,Ewallet,4,15.106,317.226,302.12,15.106,4.7619,8.3
462-78-5240,C,Naypyitaw,Normal,Female,Electronic accessories,26.61,2019-03-19,14:35,Cash,2,2.661,55.881,53.22,2.661,4.7619,4.2
831-07-6050,A,Yangon,Normal,Male,Electronic accessories,32.71,2019-03-19,11:30,Credit card,5,8.1775,171.727,163.55,8.1775,4.7619,9.9
451-28-5717,C,Naypyitaw,Member,Female,Home and lifestyle,83.17,2019-03-20,11:23,Cash,6,24.951,523.971,499.02,24.951,4.7619,7.3
632-32-4574,B,Mandalay,Normal,Male,Sports and travel,75.92,2019-03-20,14:14,Cash,8,30.368,637.728,607.36,30.368,4.7619,5.5
514-37-2845,B,Mandalay,Normal,Male,Fashion accessories,99.25,2019-03-20,13:02,Cash,2,9.925,208.425,198.5,9.925,4.7619,9.0
509-29-3912,A,Yangon,Member,Female,Sports and travel,38.72,2019-03-20,12:24,Ewallet,9,17.424,365.904,348.48,17.424,4.7619,4.2
102-06-2002,C,Naypyitaw,Member,Male,Sports and travel,25.25,2019-03-20,17:52,Cash,5,6.3125,132.562,126.25,6.3125,4.7619,6.1
760-90-2357,A,Yangon,Member,Male,Electronic accessories,74.51,2019-03-20,15:08,Ewallet,6,22.353,469.413,447.06,22.353,4.7619,5.0
650-98-6268,B,Mandalay,Member,Female,Food and beverages,20.87,2019-03-20,13:53,Credit card,3,3.1305,65.7405,62.61,3.1305,4.7619,8.0
436-54-4512,A,Yangon,Member,Female,Food and beverages,91.61,2019-03-20,19:44,Cash,1,4.5805,96.1905,91.61,4.5805,4.7619,9.8
537-72-0426,C,Naypyitaw,Member,Male,Fashion accessories,70.99,2019-03-20,16:28,Cash,10,35.495,745.395,709.9,35.495,4.7619,5.7
142-63-6033,B,Mandalay,Normal,Male,Home and lifestyle,92.36,2019-03-20,19:17,Ewallet,5,23.09,484.89,461.8,23.09,4.7619,4.9
182-88-2763,B,Mandalay,Member,Male,Food and beverages,79.91,2019-03-20,19:28,Credit card,3,11.9865,251.717,239.73,11.9865,4.7619,5.0
213-72-6612,A,Yangon,Normal,Male,Food and beverages,43.25,2019-03-20,15:56,Cash,2,4.325,90.825,86.5,4.325,4.7619,6.2
574-31-8277,B,Mandalay,Member,Male,Fashion accessories,33.63,2019-03-20,19:55,Cash,1,1.6815,35.3115,33.63,1.6815,4.7619,5.6
805-86-0265,A,Yangon,Normal,Male,Home and lifestyle,93.96,2019-03-20,11:32,Cash,9,42.282,887.922,845.64,42.282,4.7619,9.8
